"","n_rep","mc_capacity","n_species","n_patch","p_branch","min_env","max_env","rho","min_optim","max_optim","sd_env_net","theta","K_type","K0","sd_env","spatial_env_cor","phi","min_niche_width","max_niche_width","niche_cost","p_dispersal","min_alpha","max_alpha","alpha_div","beta_div","gamma_div"
"3290",10,81563.1663806451,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.6776533333333,13.1343466666667,27.812
"3291",11,76578.4308667928,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.75508,11.24492,26
"3292",12,86728.6734686433,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.2069533333333,12.7930466666667,28
"3293",13,103191.482107373,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.9920666666667,12.5409333333333,25.533
"3294",14,76710.6526317987,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.39308,13.56392,27.957
"3295",15,84340.6089555032,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.7135,11.4475,26.161
"3296",16,85734.1337650165,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.7665933333333,11.3374066666667,23.104
"3297",17,80508.4224901743,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.0424533333333,12.1255466666667,26.168
"3298",18,89232.153245484,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.8632733333333,10.2217266666667,26.085
"3299",19,84811.613388676,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.99746,15.33954,27.337
"3300",20,76083.8371905009,30,150,0.6,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.44602,8.71898,22.165
"3301",1,19406.564545063,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.81468,10.57032,24.385
"3302",2,21189.5986890488,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.53572,11.89128,23.427
"3303",3,19842.2935512139,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.86372,9.62628,25.49
"3304",4,19867.4305105281,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.39608,9.93492,24.331
"3305",5,18430.4756519839,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.22652,9.23848,23.465
"3306",6,18159.9887050007,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.17866,6.92834,20.107
"3307",7,19025.200016061,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.1961,9.2399,21.436
"3308",8,25815.0777937732,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,16.55658,11.44342,28
"3309",9,24695.4907316976,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.70712,12.68988,24.397
"3310",10,22577.4646679557,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.22964,11.78436,26.014
"3311",11,28649.4398166038,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,10.55486,9.19514,19.75
"3312",12,22705.8722209832,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.2892,11.2448,25.534
"3313",13,22643.0738758204,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,9.44014,11.55986,21
"3314",14,22419.0579362861,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.54672,11.45328,25
"3315",15,17953.7516614669,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.11588,4.93512,18.051
"3316",16,20986.7590767428,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.51106,9.22794,22.739
"3317",17,18660.3724359269,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.02456,12.23944,24.264
"3318",18,22606.779387576,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.61282,13.35318,28.966
"3319",19,21704.6495701633,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.06814,8.54386,21.612
"3320",20,22774.3433646407,30,50,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.35804,7.64196,22
"3321",1,25812.5871555275,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.1841333333333,7.81586666666667,22
"3322",2,22182.3690690778,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.1073,10.8217,24.929
"3323",3,27181.0637624701,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.0266333333333,9.30536666666667,23.332
"3324",4,25156.8463350251,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.0204833333333,12.3455166666667,26.366
"3325",5,32778.3595590355,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.32685,9.85415,24.181
"3326",6,24181.9755034685,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.0123666666667,9.98763333333333,23
"3327",7,29607.0936375857,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.5420166666667,9.10998333333333,20.652
"3328",8,26031.2734956002,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.8075,11.1925,25
"3329",9,28566.5126258049,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.1516666666667,9.84833333333333,24
"3330",10,26585.5989509716,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.2197833333333,8.78021666666667,22
"3331",11,23825.0229346309,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.1159333333333,10.8840666666667,23
"3332",12,23789.7827725311,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.32645,10.67355,24
"3333",13,23475.4750589879,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.1164,9.0776,24.194
"3334",14,24486.874072496,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.4185833333333,8.58141666666667,22
"3335",15,24590.2657132792,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.83075,8.87725,23.708
"3336",16,24881.6086050252,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.8498166666667,7.27518333333333,19.125
"3337",17,23322.5506587671,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.9553,10.0447,24
"3338",18,31170.3850635961,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.4517333333333,11.3132666666667,26.765
"3339",19,23062.8634848355,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.0535166666667,8.28948333333333,22.343
"3340",20,23269.5785306649,30,60,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.6026333333333,9.91036666666667,24.513
"3341",1,31353.7188029333,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.3465,12.0145,24.361
"3342",2,33691.1688853475,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.6907714285714,10.3092285714286,26
"3343",3,32316.6354509412,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.4273142857143,13.5726857142857,27
"3344",4,33354.0505133987,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.7752285714286,13.3707714285714,26.146
"3345",5,29143.0740995359,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.6034,12.1726,25.776
"3346",6,27047.9799663506,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.5417,10.4583,24
"3347",7,30154.3143500587,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.4967857142857,11.4282142857143,24.925
"3348",8,29090.999692141,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.1144571428571,10.4075428571429,25.522
"3349",9,26490.8513793165,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.5612,11.5438,24.105
"3350",10,29790.0500284093,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.5982285714286,10.2017714285714,24.8
"3351",11,27362.937960576,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.9395142857143,10.2004857142857,25.14
"3352",12,25947.1536607662,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.7333714285714,8.97062857142857,21.704
"3353",13,31879.7465716046,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.3594285714286,12.1455714285714,26.505
"3354",14,31616.5652295473,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.5253571428571,11.4746428571429,26
"3355",15,32185.5125329952,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.9450142857143,9.05498571428571,21
"3356",16,28255.5441929091,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.3851857142857,8.61481428571429,24
"3357",17,31863.0922089108,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.7231428571429,10.3698571428571,25.093
"3358",18,26675.2924571314,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.3899,14.3511,25.741
"3359",19,31744.4627344239,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.4697142857143,10.4012857142857,23.871
"3360",20,29089.5418362898,30,70,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.2843714285714,11.9296285714286,25.214
"3361",1,34828.5339396378,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.4113875,10.5426125,25.954
"3362",2,37124.7172922921,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.6416625,10.6153375,23.257
"3363",3,39087.2666114586,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.988775,8.982225,21.971
"3364",4,38430.5910676195,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.35655,10.81045,24.167
"3365",5,32419.0101688139,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.5920875,9.4079125,24
"3366",6,41892.6510408885,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.497325,12.502675,28
"3367",7,36891.0093861249,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.6791875,8.3208125,22
"3368",8,36825.8191851116,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.104475,9.202525,22.307
"3369",9,34002.0373028734,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.9981,10.2949,25.293
"3370",10,33959.7029069884,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.8421625,9.4028375,22.245
"3371",11,37433.101648301,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.6696375,12.3523625,28.022
"3372",12,40719.6092654937,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.80745,13.19255,28
"3373",13,41159.4855413825,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.4676875,10.1023125,25.57
"3374",14,36319.6265633482,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.6101875,13.3898125,28
"3375",15,34245.7484756672,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.0615125,12.9384875,27
"3376",16,35190.3623752263,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.4480125,11.5589875,26.007
"3377",17,43842.9841657699,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.6696125,10.3303875,26
"3378",18,31479.7605466046,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.6410125,12.7379875,26.379
"3379",19,36697.9053516988,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.9797875,11.0202125,24
"3380",20,36380.8223015858,30,80,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.923025,10.774975,24.698
"3381",1,40669.5781201156,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.9132444444444,13.5127555555556,27.426
"3382",2,38552.6951863648,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.7538222222222,12.1881777777778,27.942
"3383",3,42631.62785394,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.8361777777778,13.1638222222222,26
"3384",4,38823.8903001498,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.9004777777778,10.2895222222222,22.19
"3385",5,42993.9877866911,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.1047111111111,10.3912888888889,25.496
"3386",6,44948.4147127691,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.6202777777778,14.3797222222222,26
"3387",7,52947.3034186801,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.0984,11.9016,26
"3388",8,43719.1594130149,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.6973333333333,9.31266666666667,23.01
"3389",9,51404.5817174581,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.6447333333333,11.9182666666667,23.563
"3390",10,38722.7106489136,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,17.4381444444444,9.83185555555556,27.27
"3391",11,39616.5229466363,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.5938777777778,12.2291222222222,26.823
"3392",12,33343.4330509239,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.6983333333333,9.20866666666667,22.907
"3393",13,38794.870853214,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.6619111111111,10.7800888888889,24.442
"3394",14,47648.0271957494,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.2987333333333,11.9702666666667,25.269
"3395",15,36925.3982499217,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.4696333333333,11.2573666666667,26.727
"3396",16,50996.8862966048,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.9912777777778,9.09372222222222,22.085
"3397",17,35381.0473124715,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.2874333333333,10.7125666666667,26
"3398",18,41090.6985152903,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.1293333333333,11.8976666666667,26.027
"3399",19,41299.7612856272,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.6440666666667,10.4719333333333,23.116
"3400",20,38090.3068236528,30,90,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.6074777777778,9.36452222222222,23.972
"3401",1,49045.1779884611,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,16.44512,9.92588,26.371
"3402",2,48798.1472636588,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.62987,12.39913,26.029
"3403",3,49290.2791932701,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.0727,13.9273,27
"3404",4,41452.2861379372,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.81275,13.18725,28
"3405",5,53176.0492662257,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.74648,12.51452,25.261
"3406",6,41436.6445414317,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.64907,12.35093,27
"3407",7,44587.2033690144,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.43141,10.76159,22.193
"3408",8,49126.9052046622,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.73291,12.10009,26.833
"3409",9,47603.9959498519,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,10.95519,12.07381,23.029
"3410",10,53464.6953887335,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,17.20071,11.79929,29
"3411",11,48446.2822363829,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.65725,10.74875,24.406
"3412",12,43179.8382365311,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.19639,12.51061,26.707
"3413",13,50770.2252525764,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.45466,14.59134,27.046
"3414",14,56838.0006613675,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.21762,10.97238,25.19
"3415",15,50112.7233566539,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.50474,10.96026,24.465
"3416",16,43301.8478277624,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.71873,11.28127,24
"3417",17,50855.8642109638,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.61088,10.60712,23.218
"3418",18,47732.3260461573,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.9446,12.1124,25.057
"3419",19,43066.9650265294,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.34367,10.65633,25
"3420",20,43768.0711228415,30,100,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,12.92339,11.07661,24
"3421",1,51760.6719544922,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.6008727272727,13.3991272727273,27
"3422",2,53971.632422706,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,10.7115545454545,12.5484454545455,23.26
"3423",3,50105.7729120656,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.7897727272727,11.2102272727273,26
"3424",4,53625.6325237274,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.0476818181818,11.9523181818182,27
"3425",5,60457.2048174151,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.1282636363636,8.69473636363636,22.823
"3426",6,47566.5423368774,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.6033818181818,13.9026181818182,27.506
"3427",7,46971.6456907614,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.9363636363636,11.2736363636364,25.21
"3428",8,53003.4145750483,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.0623454545455,8.18165454545455,21.244
"3429",9,53671.8271151839,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.4628090909091,14.5371909090909,28
"3430",10,48181.9322362425,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.8439363636364,10.5670636363636,25.411
"3431",11,47683.6078867227,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.1478272727273,10.8521727272727,25
"3432",12,55548.1421720983,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,11.7122090909091,12.3937909090909,24.106
"3433",13,57881.9965558836,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,13.5290909090909,9.47090909090909,23
"3434",14,56392.1550613682,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.8870727272727,11.5519272727273,26.439
"3435",15,57782.1971510021,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.1861454545455,13.5338545454545,28.72
"3436",16,48749.5188273552,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,14.1987727272727,9.84222727272727,24.041
"3437",17,57880.5788764815,30,110,0.7,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,0.5,15.3018181818182,11.6981818181818,27
